Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-11-07 04-PM,ETHEUR,167.97,169.4,167.97,169.4,4.0,677.6
2019-11-07 03-PM,ETHEUR,167.97,167.97,167.97,167.97,0.0,0.0
2019-11-07 02-PM,ETHEUR,167.97,167.97,167.97,167.97,0.0,0.0
2019-11-07 01-PM,ETHEUR,167.97,167.97,167.97,167.97,0.0,0.0
2019-11-07 12-PM,ETHEUR,173,173,167.97,167.97,52.0,8746.04
2019-11-07 11-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 10-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 09-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 08-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 07-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 06-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 05-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 04-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 03-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 02-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 01-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-07 12-AM,ETHEUR,173,173,173,173,0.0,0.0
2019-11-06 11-PM,ETHEUR,172.23,173,172.23,173,0.9175,158.72
2019-11-06 10-PM,ETHEUR,172.16,172.23,172.16,172.23,0.09226,15.89
2019-11-06 09-PM,ETHEUR,172.16,172.16,172.16,172.16,0.0,0.0
2019-11-06 08-PM,ETHEUR,172.16,172.16,172.16,172.16,0.0,0.0
2019-11-06 07-PM,ETHEUR,171.16,172.16,171.16,172.16,7.5,1290.81
2019-11-06 06-PM,ETHEUR,171.89,171.89,171.16,171.16,0.0929,15.9
2019-11-06 05-PM,ETHEUR,171.89,171.89,171.89,171.89,0.0,0.0
2019-11-06 04-PM,ETHEUR,172.35,172.35,171.89,171.89,1.473,253.24
2019-11-06 03-PM,ETHEUR,171.34,172.35,171.34,172.35,4.138,711.13
2019-11-06 02-PM,ETHEUR,171.34,171.34,171.34,171.34,0.0,0.0
2019-11-06 01-PM,ETHEUR,172.91,172.91,171.12,171.34,3.637,623.07
2019-11-06 12-PM,ETHEUR,172.49,172.91,172.49,172.91,13.74,2376.43
2019-11-06 11-AM,ETHEUR,171.5,172.49,171.5,172.49,0.3013,51.97
2019-11-06 10-AM,ETHEUR,173.13,173.13,171.23,171.5,17.0,2915.42
2019-11-06 09-AM,ETHEUR,173.49,173.49,173.13,173.13,1.358,235.04
2019-11-06 08-AM,ETHEUR,175,175,173.49,173.49,0.03399,5.896
2019-11-06 07-AM,ETHEUR,174.29,175,174.29,175,8.298,1451.64
2019-11-06 06-AM,ETHEUR,174.29,174.29,174.29,174.29,0.0,0.0
2019-11-06 05-AM,ETHEUR,171.44,174.33,171.44,174.29,1.634,284.11
2019-11-06 04-AM,ETHEUR,171.44,171.44,171.44,171.44,0.0,0.0
2019-11-06 03-AM,ETHEUR,170.69,171.44,170.69,171.44,0.6769,116.04
2019-11-06 02-AM,ETHEUR,170.69,170.69,170.69,170.69,0.0,0.0
2019-11-06 01-AM,ETHEUR,170.69,170.69,170.69,170.69,0.0,0.0
2019-11-06 12-AM,ETHEUR,170.69,170.69,170.69,170.69,0.0,0.0
2019-11-05 11-PM,ETHEUR,170.57,170.69,170.57,170.69,24.74,4222.46
2019-11-05 10-PM,ETHEUR,172.41,172.41,170.57,170.57,0.5602,95.55
2019-11-05 09-PM,ETHEUR,172.41,172.41,172.41,172.41,0.0,0.0
2019-11-05 08-PM,ETHEUR,171.22,172.72,171.22,172.41,4.0,690.26
2019-11-05 07-PM,ETHEUR,171.22,171.22,171.22,171.22,0.2054,35.17
2019-11-05 06-PM,ETHEUR,171.22,171.22,171.22,171.22,0.0,0.0
2019-11-05 05-PM,ETHEUR,171.22,171.22,171.22,171.22,0.0,0.0
2019-11-05 04-PM,ETHEUR,169.66,171.22,169.66,171.22,0.08796,15.06
2019-11-05 03-PM,ETHEUR,169.66,169.66,169.66,169.66,0.0,0.0
2019-11-05 02-PM,ETHEUR,168.18,169.66,168.18,169.66,0.6964,117.81
2019-11-05 01-PM,ETHEUR,165.54,168.18,165.54,168.18,40.0,6727.2
2019-11-05 12-PM,ETHEUR,165.54,165.54,165.54,165.54,0.0,0.0
2019-11-05 11-AM,ETHEUR,165.54,165.54,165.54,165.54,0.0,0.0
2019-11-05 10-AM,ETHEUR,165.54,165.54,165.54,165.54,0.0,0.0
2019-11-05 09-AM,ETHEUR,165.54,165.54,165.54,165.54,0.0,0.0
2019-11-05 08-AM,ETHEUR,165.54,165.54,165.54,165.54,0.0,0.0
2019-11-05 07-AM,ETHEUR,168,168,165.54,165.54,0.7292,120.72
2019-11-05 06-AM,ETHEUR,168,168,168,168,0.0,0.0
2019-11-05 05-AM,ETHEUR,168,168,168,168,0.0,0.0
2019-11-05 04-AM,ETHEUR,168,168,168,168,0.0,0.0
2019-11-05 03-AM,ETHEUR,168,168,168,168,0.0,0.0
2019-11-05 02-AM,ETHEUR,168,168,168,168,0.0,0.0
2019-11-05 01-AM,ETHEUR,167.02,168,167.02,168,1.579,265.32
2019-11-05 12-AM,ETHEUR,168.93,168.93,167.02,167.02,0.03509,5.86
2019-11-04 11-PM,ETHEUR,168.93,168.93,168.93,168.93,0.0,0.0
2019-11-04 10-PM,ETHEUR,168.93,168.93,168.93,168.93,0.0,0.0
2019-11-04 09-PM,ETHEUR,168.93,168.93,168.93,168.93,0.0,0.0
2019-11-04 08-PM,ETHEUR,168.28,168.93,168.28,168.93,0.26,43.92
2019-11-04 07-PM,ETHEUR,168.28,168.28,168.28,168.28,0.0,0.0
2019-11-04 06-PM,ETHEUR,167.17,168.28,167.17,168.28,0.1189,20.01
2019-11-04 05-PM,ETHEUR,167.17,167.17,167.17,167.17,0.0,0.0
2019-11-04 04-PM,ETHEUR,167.17,167.17,167.17,167.17,0.0,0.0
2019-11-04 03-PM,ETHEUR,166.99,167.17,166.99,167.17,0.0332,5.549
2019-11-04 02-PM,ETHEUR,166.99,166.99,166.99,166.99,0.0,0.0
2019-11-04 01-PM,ETHEUR,165.28,166.99,165.28,166.99,27.41,4576.38
2019-11-04 12-PM,ETHEUR,162.53,165.28,162.53,165.28,0.09105,15.05
2019-11-04 11-AM,ETHEUR,162.53,162.53,162.53,162.53,0.0,0.0
2019-11-04 10-AM,ETHEUR,162.53,162.53,162.53,162.53,0.0,0.0
2019-11-04 09-AM,ETHEUR,162.53,162.53,162.53,162.53,0.0,0.0
2019-11-04 08-AM,ETHEUR,162.53,162.53,162.53,162.53,0.0,0.0
2019-11-04 07-AM,ETHEUR,161.23,162.53,161.23,162.53,5.59,908.54
2019-11-04 06-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-04 05-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-04 04-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-04 03-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-04 02-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-04 01-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-04 12-AM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 11-PM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 10-PM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 09-PM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 08-PM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 07-PM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 06-PM,ETHEUR,161.23,161.23,161.23,161.23,0.0,0.0
2019-11-03 05-PM,ETHEUR,162.33,162.33,161.23,161.23,0.8,128.98
2019-11-03 04-PM,ETHEUR,162.33,162.33,162.33,162.33,0.0,0.0
2019-11-03 03-PM,ETHEUR,162.33,162.33,162.33,162.33,0.0,0.0
2019-11-03 02-PM,ETHEUR,162.33,162.33,162.33,162.33,0.0,0.0
2019-11-03 01-PM,ETHEUR,162.33,162.33,162.33,162.33,0.0,0.0
2019-11-03 12-PM,ETHEUR,163.76,163.76,162.33,162.33,6.963,1130.33
2019-11-03 11-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-11-03 10-AM,ETHEUR,164.7,164.7,163.76,163.76,0.1196,19.59
2019-11-03 09-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 08-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 07-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 06-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 05-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 04-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 03-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 02-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 01-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-03 12-AM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 11-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 10-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 09-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 08-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 07-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 06-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 05-PM,ETHEUR,164.7,164.7,164.7,164.7,0.0,0.0
2019-11-02 04-PM,ETHEUR,164.6,164.7,164.6,164.7,0.06877,11.33
2019-11-02 03-PM,ETHEUR,164.6,164.6,164.6,164.6,0.0,0.0
2019-11-02 02-PM,ETHEUR,164.6,164.6,164.6,164.6,0.0,0.0
2019-11-02 01-PM,ETHEUR,164.6,164.6,164.6,164.6,0.0,0.0
2019-11-02 12-PM,ETHEUR,163.87,164.6,163.87,164.6,1.825,300.33
2019-11-02 11-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 10-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 09-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 08-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 07-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 06-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 05-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 04-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 03-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 02-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 01-AM,ETHEUR,163.87,163.87,163.87,163.87,0.0,0.0
2019-11-02 12-AM,ETHEUR,163.76,163.87,163.76,163.87,1.199,196.53
2019-11-01 11-PM,ETHEUR,161.51,164.16,161.51,163.76,3.888,636.74
2019-11-01 10-PM,ETHEUR,161.51,161.51,161.51,161.51,0.0,0.0
2019-11-01 09-PM,ETHEUR,161.51,161.51,161.51,161.51,0.0,0.0
2019-11-01 08-PM,ETHEUR,161.51,161.51,161.51,161.51,0.0,0.0
2019-11-01 07-PM,ETHEUR,161.51,161.51,161.51,161.51,0.0,0.0
2019-11-01 06-PM,ETHEUR,164.42,164.42,161.51,161.51,0.6901,111.45
2019-11-01 05-PM,ETHEUR,164.42,164.42,164.42,164.42,0.0,0.0
2019-11-01 04-PM,ETHEUR,164.42,164.42,164.42,164.42,0.0,0.0
2019-11-01 03-PM,ETHEUR,164.42,164.42,164.42,164.42,0.0,0.0
2019-11-01 02-PM,ETHEUR,164.42,164.42,164.42,164.42,0.0,0.0
2019-11-01 01-PM,ETHEUR,162.15,164.42,162.15,164.42,47.47,7765.19
2019-11-01 12-PM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 11-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 10-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 09-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 08-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 07-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 06-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 05-AM,ETHEUR,162.15,162.15,162.15,162.15,0.0,0.0
2019-11-01 04-AM,ETHEUR,162.11,162.15,162.11,162.15,20.0,3243.0
2019-11-01 03-AM,ETHEUR,162.85,162.85,162.11,162.11,7.94,1288.33
2019-11-01 02-AM,ETHEUR,162.85,162.85,162.85,162.85,0.0,0.0
2019-11-01 01-AM,ETHEUR,162.85,162.85,162.85,162.85,0.0,0.0
2019-11-01 12-AM,ETHEUR,162.85,162.85,162.85,162.85,0.0,0.0
2019-10-31 11-PM,ETHEUR,162.85,162.85,162.85,162.85,0.0,0.0
2019-10-31 10-PM,ETHEUR,162.54,164,162.54,162.85,2.797,455.69
2019-10-31 09-PM,ETHEUR,162.54,162.54,162.54,162.54,0.0,0.0
2019-10-31 08-PM,ETHEUR,164.54,164.54,162.54,162.54,29.71,4831.16
2019-10-31 07-PM,ETHEUR,164.54,164.54,164.54,164.54,0.0,0.0
2019-10-31 06-PM,ETHEUR,164.2,164.54,164.2,164.54,26.54,4366.27
2019-10-31 05-PM,ETHEUR,163.91,164.2,163.91,164.2,0.07011,11.51
2019-10-31 04-PM,ETHEUR,163.65,164.02,163.65,163.91,2.866,470.01
2019-10-31 03-PM,ETHEUR,165.09,165.09,163.65,163.65,27.68,4542.19
2019-10-31 02-PM,ETHEUR,165.09,165.09,165.09,165.09,0.0,0.0
2019-10-31 01-PM,ETHEUR,165.09,165.09,165.09,165.09,0.0,0.0
2019-10-31 12-PM,ETHEUR,160,165.09,160,165.09,1.167,192.33
2019-10-31 11-AM,ETHEUR,160,160,160,160,0.0,0.0
2019-10-31 10-AM,ETHEUR,162.72,162.72,160,160,10.06,1611.57
2019-10-31 09-AM,ETHEUR,162.72,162.72,162.72,162.72,0.0,0.0
2019-10-31 08-AM,ETHEUR,163.76,163.76,162.72,162.72,16.95,2758.16
2019-10-31 07-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 06-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 05-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 04-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 03-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 02-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 01-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-31 12-AM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-30 11-PM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-30 10-PM,ETHEUR,163.76,163.76,163.76,163.76,0.0,0.0
2019-10-30 09-PM,ETHEUR,164.46,164.46,163.53,163.76,3.392,555.79
2019-10-30 08-PM,ETHEUR,165.14,165.14,164.46,164.46,11.59,1905.55
2019-10-30 07-PM,ETHEUR,165.14,165.14,165.14,165.14,0.0,0.0
2019-10-30 06-PM,ETHEUR,163.42,165.27,163.42,165.14,0.2868,47.38
2019-10-30 05-PM,ETHEUR,163.42,163.42,163.42,163.42,0.0,0.0
2019-10-30 04-PM,ETHEUR,163.28,163.87,162.74,163.42,20.06,3279.34
2019-10-30 03-PM,ETHEUR,163,163.28,163,163.28,1.005,164.1
2019-10-30 02-PM,ETHEUR,163,163,163,163,0.0,0.0
2019-10-30 01-PM,ETHEUR,165.55,165.55,163,163,1.004,163.7
2019-10-30 12-PM,ETHEUR,165,165.55,165,165.55,1.032,170.83
2019-10-30 11-AM,ETHEUR,165,165,165,165,0.0,0.0
2019-10-30 10-AM,ETHEUR,168.84,168.84,165,165,35.91,6024.87
2019-10-30 09-AM,ETHEUR,172.92,172.92,167.91,168.84,1.226,206.98
2019-10-30 08-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 07-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 06-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 05-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 04-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 03-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 02-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 01-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-30 12-AM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-29 11-PM,ETHEUR,172.92,172.92,172.92,172.92,0.0,0.0
2019-10-29 10-PM,ETHEUR,170.87,172.92,170.87,172.92,0.5891,101.82
2019-10-29 09-PM,ETHEUR,170.87,170.87,170.87,170.87,0.0,0.0
2019-10-29 08-PM,ETHEUR,167.25,170.87,167.25,170.87,1.733,296.17
2019-10-29 07-PM,ETHEUR,166.46,167.27,166.46,167.25,1.954,326.75
2019-10-29 06-PM,ETHEUR,166.46,166.46,166.46,166.46,0.0,0.0
2019-10-29 05-PM,ETHEUR,166.46,166.46,166.46,166.46,0.0,0.0
2019-10-29 04-PM,ETHEUR,166.46,166.46,166.46,166.46,0.0,0.0
2019-10-29 03-PM,ETHEUR,166.46,166.46,166.46,166.46,0.0,0.0
2019-10-29 02-PM,ETHEUR,166.46,166.46,166.46,166.46,0.0,0.0
2019-10-29 01-PM,ETHEUR,170.38,170.38,166.46,166.46,6.041,1012.06
2019-10-29 12-PM,ETHEUR,170.38,170.38,170.38,170.38,0.0,0.0
2019-10-29 11-AM,ETHEUR,170.38,170.38,170.38,170.38,0.0,0.0
2019-10-29 10-AM,ETHEUR,168.02,170.38,168.02,170.38,127.73,21624.27
2019-10-29 09-AM,ETHEUR,168.02,168.02,168.02,168.02,0.0,0.0
2019-10-29 08-AM,ETHEUR,168.02,168.02,168.02,168.02,0.0,0.0
2019-10-29 07-AM,ETHEUR,168.02,168.02,168.02,168.02,0.0,0.0
2019-10-29 06-AM,ETHEUR,168.02,168.02,168.02,168.02,0.0,0.0
2019-10-29 05-AM,ETHEUR,163.92,168.02,163.92,168.02,37.63,6323.04
2019-10-29 04-AM,ETHEUR,163.92,163.92,163.92,163.92,0.0,0.0
2019-10-29 03-AM,ETHEUR,163.92,163.92,163.92,163.92,0.0,0.0
2019-10-29 02-AM,ETHEUR,163.92,163.92,163.92,163.92,0.0,0.0
2019-10-29 01-AM,ETHEUR,163.92,163.92,163.92,163.92,0.0,0.0
2019-10-29 12-AM,ETHEUR,163.92,163.92,163.92,163.92,0.0,0.0
2019-10-28 11-PM,ETHEUR,166.58,166.58,163.92,163.92,101.5,16729.04
2019-10-28 10-PM,ETHEUR,166.58,166.58,166.58,166.58,0.0,0.0
2019-10-28 09-PM,ETHEUR,164.46,166.58,164.46,166.58,4.131,687.96
2019-10-28 08-PM,ETHEUR,164.46,164.46,164.46,164.46,0.0,0.0
2019-10-28 07-PM,ETHEUR,163.53,164.65,163.53,164.46,0.9522,156.63
2019-10-28 06-PM,ETHEUR,163.26,163.53,163.26,163.53,0.07554,12.35
2019-10-28 05-PM,ETHEUR,164.07,164.07,163.26,163.26,13.29,2172.55
2019-10-28 04-PM,ETHEUR,164.15,164.22,164.07,164.07,38.43,6308.85
2019-10-28 03-PM,ETHEUR,164.15,164.15,164.15,164.15,0.0,0.0
2019-10-28 02-PM,ETHEUR,164.15,164.15,164.15,164.15,0.0,0.0
2019-10-28 01-PM,ETHEUR,164.15,164.15,164.15,164.15,0.0,0.0
2019-10-28 12-PM,ETHEUR,164.71,164.71,164.15,164.15,1.871,307.93
2019-10-28 11-AM,ETHEUR,164.71,164.71,164.71,164.71,0.0,0.0
2019-10-28 10-AM,ETHEUR,164.71,164.71,164.71,164.71,0.0,0.0
2019-10-28 09-AM,ETHEUR,164.71,164.71,164.71,164.71,0.0,0.0
2019-10-28 08-AM,ETHEUR,164.71,164.71,164.71,164.71,0.0,0.0
2019-10-28 07-AM,ETHEUR,166.67,166.67,164.71,164.71,2.0,329.42
2019-10-28 06-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-28 05-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-28 04-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-28 03-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-28 02-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-28 01-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-28 12-AM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-27 11-PM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-27 10-PM,ETHEUR,166.67,166.67,166.67,166.67,0.0,0.0
2019-10-27 09-PM,ETHEUR,168.5,168.5,166.67,166.67,0.9229,153.81
2019-10-27 08-PM,ETHEUR,168.5,168.5,168.5,168.5,0.0,0.0
2019-10-27 07-PM,ETHEUR,168.5,168.5,168.5,168.5,0.0,0.0
2019-10-27 06-PM,ETHEUR,167.39,168.5,167.39,168.5,1.296,218.33
2019-10-27 05-PM,ETHEUR,167.39,167.39,167.39,167.39,0.0,0.0
2019-10-27 04-PM,ETHEUR,165.97,167.39,165.97,167.39,8.438,1411.26
2019-10-27 03-PM,ETHEUR,166.38,166.38,165.97,165.97,0.1978,32.84
2019-10-27 02-PM,ETHEUR,162.96,166.38,162.96,166.38,0.2785,46.34
2019-10-27 01-PM,ETHEUR,162.96,162.96,162.96,162.96,0.0,0.0
2019-10-27 12-PM,ETHEUR,162.04,162.96,162.04,162.96,1.0,162.96
2019-10-27 11-AM,ETHEUR,162.04,162.04,162.04,162.04,0.0,0.0
2019-10-27 10-AM,ETHEUR,162.04,162.04,162.04,162.04,0.0,0.0
2019-10-27 09-AM,ETHEUR,162.04,162.04,162.04,162.04,0.0,0.0
2019-10-27 08-AM,ETHEUR,161.31,162.04,161.31,162.04,0.2853,46.22
2019-10-27 07-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 06-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 05-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 04-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 03-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 02-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 01-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-27 12-AM,ETHEUR,161.31,161.31,161.31,161.31,0.0,0.0
2019-10-26 11-PM,ETHEUR,158.75,161.31,158.75,161.31,1.83,295.17
2019-10-26 10-PM,ETHEUR,158.75,158.75,158.75,158.75,0.0,0.0
2019-10-26 09-PM,ETHEUR,158.75,158.75,158.75,158.75,0.0,0.0
2019-10-26 08-PM,ETHEUR,158.75,158.75,158.75,158.75,0.0,0.0
2019-10-26 07-PM,ETHEUR,158.65,159.6,158.65,158.75,8.155,1296.18
2019-10-26 06-PM,ETHEUR,160,160,158.65,158.65,0.6303,100.0
2019-10-26 05-PM,ETHEUR,161.59,161.59,160,160,0.4027,64.43
2019-10-26 04-PM,ETHEUR,162.24,162.24,161.59,161.59,15.58,2526.98
2019-10-26 03-PM,ETHEUR,162.24,162.24,162.24,162.24,2.63,426.73
2019-10-26 02-PM,ETHEUR,162.67,162.67,162.24,162.24,2.736,443.82
2019-10-26 01-PM,ETHEUR,163,163,162.67,162.67,0.6642,108.04
2019-10-26 12-PM,ETHEUR,163,163,163,163,0.0,0.0
2019-10-26 11-AM,ETHEUR,163.61,163.61,163,163,0.5409,88.17
2019-10-26 10-AM,ETHEUR,162.84,163.69,162.84,163.61,31.34,5128.06
2019-10-26 09-AM,ETHEUR,163.64,163.64,160,162.84,1.961,315.88
2019-10-26 08-AM,ETHEUR,168.24,168.24,163.64,163.64,22.34,3698.41
2019-10-26 07-AM,ETHEUR,168.24,168.24,168.24,168.24,0.0,0.0
2019-10-26 06-AM,ETHEUR,175,175,168.24,168.24,2.967,499.25
2019-10-26 05-AM,ETHEUR,175,175,175,175,0.0,0.0
2019-10-26 04-AM,ETHEUR,175,175,175,175,0.0,0.0
2019-10-26 03-AM,ETHEUR,175,175,175,175,0.0,0.0
2019-10-26 02-AM,ETHEUR,174.99,175,174.99,175,12.14,2124.78
2019-10-26 01-AM,ETHEUR,171.06,175,171.06,174.99,241.28,42022.85
2019-10-26 12-AM,ETHEUR,163.07,171.06,163.07,171.06,41.35,6918.14
2019-10-25 11-PM,ETHEUR,167.31,167.31,162.78,163.07,7.483,1218.13
2019-10-25 10-PM,ETHEUR,167.31,167.31,167.31,167.31,0.0,0.0
2019-10-25 09-PM,ETHEUR,167.31,167.31,167.31,167.31,0.0,0.0
2019-10-25 08-PM,ETHEUR,167.31,167.31,167.31,167.31,0.0,0.0
2019-10-25 07-PM,ETHEUR,167.31,167.31,167.31,167.31,0.0,0.0
2019-10-25 06-PM,ETHEUR,167.31,167.31,167.31,167.31,0.0,0.0
2019-10-25 05-PM,ETHEUR,161.71,169,161.71,167.31,0.4093,68.73
2019-10-25 04-PM,ETHEUR,159.32,161.71,159.32,161.71,3.627,585.38
2019-10-25 03-PM,ETHEUR,151.05,162.53,151.05,159.32,50.22,7853.64
2019-10-25 02-PM,ETHEUR,150.82,151.57,150.82,151.05,7.469,1129.85
2019-10-25 01-PM,ETHEUR,150,150.82,150,150.82,3.0,452.46
2019-10-25 12-PM,ETHEUR,150,150,150,150,0.0,0.0
2019-10-25 11-AM,ETHEUR,148.66,150,148.66,150,0.9691,145.36
2019-10-25 10-AM,ETHEUR,146.29,148.66,146.29,148.66,10.13,1501.85
2019-10-25 09-AM,ETHEUR,146.62,146.62,146.29,146.29,6.0,877.75
2019-10-25 08-AM,ETHEUR,146.21,146.62,146.21,146.62,5.936,870.38
2019-10-25 07-AM,ETHEUR,146.21,146.21,146.21,146.21,0.0,0.0
2019-10-25 06-AM,ETHEUR,145.45,146.21,145.45,146.21,19.85,2901.71
2019-10-25 05-AM,ETHEUR,146.04,146.04,145.45,145.45,0.9635,140.14
2019-10-25 04-AM,ETHEUR,145.23,146.04,145.23,146.04,1.144,166.9
2019-10-25 03-AM,ETHEUR,145.23,145.23,145.23,145.23,0.0,0.0
2019-10-25 02-AM,ETHEUR,145.23,145.23,145.23,145.23,0.0,0.0
2019-10-25 01-AM,ETHEUR,145.23,145.23,145.23,145.23,0.0,0.0
2019-10-25 12-AM,ETHEUR,145.23,145.23,145.23,145.23,0.0,0.0
