"timestamp","rate"
"2017-01-27T00:00:00Z","918.50619038976215934089935981644739"
"2017-01-28T00:00:00Z","921.24656875106581046918106628934227"
"2017-01-29T00:00:00Z","916.61903871679411073325570918614817"
"2017-01-30T00:00:00Z","919.99748747483463316471468106766644"
"2017-01-31T00:00:00Z","965.94172773626700035999005439407173"
"2017-02-01T00:00:00Z","990.19566712915937104419824619447003"
"2017-02-02T00:00:00Z","1018.77764220146251131746123927415161"
"2017-02-03T00:00:00Z","1026.03050651818901336002672186994201"
"2017-02-04T00:00:00Z","1034.87099351262064745846782807942547"
"2017-02-05T00:00:00Z","1018.77384031014508506227046513974560"
"2017-02-06T00:00:00Z","1032.22424838894885953910185006980841"
"2017-02-07T00:00:00Z","1060.32050169672960673821615257847478"
"2017-02-08T00:00:00Z","1070.48949466651517546418941312034034"
"2017-02-09T00:00:00Z","999.14303745936062365706233689762469"
"2017-02-10T00:00:00Z","995.47036120226944053654237067710313"
"2017-02-11T00:00:00Z","1007.28210748084716368823302624052298"
"2017-02-12T00:00:00Z","1003.54091012787568825159506462039470"
"2017-02-13T00:00:00Z","1006.89906297265141548023606994315554"
"2017-02-14T00:00:00Z","1021.19905547166403977519787356091118"
"2017-02-15T00:00:00Z","1019.75111829278735845917680761805220"
"2017-02-16T00:00:00Z","1044.76496956216825725849336310706157"
"2017-02-17T00:00:00Z","1064.77406152095164779756801015472221"
"2017-02-18T00:00:00Z","1067.97682762367965070641261232972767"
"2017-02-19T00:00:00Z","1064.77557644544699107149798531528958"
"2017-02-20T00:00:00Z","1089.67788899546119389266272038949199"
"2017-02-21T00:00:00Z","1137.46780589950923204322804678368803"
"2017-02-22T00:00:00Z","1136.62112407502903140177108099186921"
"2017-02-23T00:00:00Z","1190.13530644191431431192511044446650"
"2017-02-24T00:00:00Z","1194.13730671096774203127972410764010"
"2017-02-25T00:00:00Z","1161.09343579764920908897322649014212"
"2017-02-26T00:00:00Z","1189.80278895167638158726050755264002"
"2017-02-27T00:00:00Z","1199.73557652104674813442684380333406"
"2017-02-28T00:00:00Z","1213.09616067532726438394225151183695"
"2017-03-01T00:00:00Z","1239.41674958587513885565763168761562"
"2017-03-02T00:00:00Z","1268.09083750815699667628386249984578"
"2017-03-03T00:00:00Z","1291.51258879625230402764014974935409"
"2017-03-04T00:00:00Z","1277.16065313568131057934507002712647"
"2017-03-05T00:00:00Z","1282.22288108473937944145655526112241"
"2017-03-06T00:00:00Z","1287.71781909568233563977508163236423"
"2017-03-07T00:00:00Z","1238.95323799712313822494561546922611"
"2017-03-08T00:00:00Z","1163.45758200277933129267340852663925"
"2017-03-09T00:00:00Z","1197.34738343181635327494669534006893"
"2017-03-10T00:00:00Z","1127.83486237107856789547230690509550"
"2017-03-11T00:00:00Z","1182.36986323132796872283666089163703"
"2017-03-12T00:00:00Z","1230.50841641035016722414336541357775"
"2017-03-13T00:00:00Z","1246.24691126959935553750188104029671"
"2017-03-14T00:00:00Z","1248.42382142036200703806555276803067"
"2017-03-15T00:00:00Z","1257.78052178795451294861541761152015"
"2017-03-16T00:00:00Z","1176.68365100043546326588721323696690"
