Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-12-29 03-PM,BTCEUR,6610.44,6707,6600.66,6603.53,0.3157,2115.52
2019-12-29 02-PM,BTCEUR,6590.25,6621.45,6590.25,6610.44,0.0325,214.99
2019-12-29 01-PM,BTCEUR,6571.24,6600,6571.05,6590.25,0.03098,204.03
2019-12-29 12-PM,BTCEUR,6654.75,6661.42,6559.85,6571.24,0.3402,2264.84
2019-12-29 11-AM,BTCEUR,6643.41,6654.75,6643.41,6654.75,0.07513,499.98
2019-12-29 10-AM,BTCEUR,6629.8,6643.69,6533.11,6643.41,0.09773,639.98
2019-12-29 09-AM,BTCEUR,6563.99,6629.8,6563.99,6629.8,0.002,13.26
2019-12-29 08-AM,BTCEUR,6554.01,6563.99,6554.01,6563.99,0.002817,18.49
2019-12-29 07-AM,BTCEUR,6554.01,6554.01,6554.01,6554.01,0.0,0.0
2019-12-29 06-AM,BTCEUR,6537.63,6554.01,6537.63,6554.01,0.0008184,5.363
2019-12-29 05-AM,BTCEUR,6635.9,6635.9,6537.63,6537.63,0.1426,945.88
2019-12-29 04-AM,BTCEUR,6539.48,6635.9,6539.48,6635.9,0.1709,1132.21
2019-12-29 03-AM,BTCEUR,6532.99,6539.48,6532.99,6539.48,0.02499,163.41
2019-12-29 02-AM,BTCEUR,6529.06,6532.99,6527.3,6532.99,0.01063,69.44
2019-12-29 01-AM,BTCEUR,6534.52,6534.52,6527.09,6529.06,0.03759,245.4
2019-12-29 12-AM,BTCEUR,6557.35,6562.7,6530.69,6534.52,0.03891,254.94
2019-12-28 11-PM,BTCEUR,6565.19,6650.92,6556.26,6557.35,0.3255,2164.14
2019-12-28 10-PM,BTCEUR,6561.16,6565.19,6561.16,6565.19,0.005731,37.61
2019-12-28 09-PM,BTCEUR,6575.96,6583.1,6561.16,6561.16,0.0646,424.05
2019-12-28 08-PM,BTCEUR,6567.85,6676.79,6567.85,6575.96,0.08779,584.01
2019-12-28 07-PM,BTCEUR,6584.01,6653.81,6560.41,6567.85,0.352,2337.32
2019-12-28 06-PM,BTCEUR,6554.39,6646.54,6554.39,6584.01,0.006546,43.16
2019-12-28 05-PM,BTCEUR,6570.31,6579.99,6554.35,6554.39,0.1316,863.07
2019-12-28 04-PM,BTCEUR,6566,6642.51,6541.38,6570.31,0.3345,2221.16
2019-12-28 03-PM,BTCEUR,6617.04,6628.96,6566,6566,0.1061,703.04
2019-12-28 02-PM,BTCEUR,6518.89,6617.44,6518.89,6617.04,0.118,777.18
2019-12-28 01-PM,BTCEUR,6533.57,6632.14,6518.85,6518.89,0.01711,112.0
2019-12-28 12-PM,BTCEUR,6571.91,6571.91,6527.39,6533.57,0.07236,473.25
2019-12-28 11-AM,BTCEUR,6630.97,6644.08,6571.91,6571.91,0.308,2045.76
2019-12-28 10-AM,BTCEUR,6564.91,6630.97,6564.91,6630.97,0.03485,231.09
2019-12-28 09-AM,BTCEUR,6545.1,6665.25,6545.1,6564.91,0.02035,135.29
2019-12-28 08-AM,BTCEUR,6576.7,6659.95,6545.1,6545.1,0.01168,77.14
2019-12-28 07-AM,BTCEUR,6576.7,6576.7,6576.7,6576.7,0.0,0.0
2019-12-28 06-AM,BTCEUR,6576.7,6576.7,6576.7,6576.7,0.0,0.0
2019-12-28 05-AM,BTCEUR,6557.01,6576.81,6557.01,6576.7,0.02692,176.92
2019-12-28 04-AM,BTCEUR,6556.51,6557.01,6556.51,6557.01,0.001772,11.62
2019-12-28 03-AM,BTCEUR,6552.12,6556.51,6552.12,6556.51,0.005411,35.48
2019-12-28 02-AM,BTCEUR,6563.3,6646.35,6522.11,6552.12,0.407,2693.89
2019-12-28 01-AM,BTCEUR,6519.3,6572.21,6519.3,6563.3,0.02187,143.67
2019-12-28 12-AM,BTCEUR,6510.5,6519.31,6510.5,6519.3,0.01084,70.7
2019-12-27 11-PM,BTCEUR,6510,6641.48,6510,6510.5,0.3269,2167.81
2019-12-27 10-PM,BTCEUR,6492.21,6599.98,6492.21,6510,0.02676,175.0
2019-12-27 09-PM,BTCEUR,6495.61,6604.56,6491.11,6492.21,0.01961,127.6
2019-12-27 08-PM,BTCEUR,6592.3,6608.77,6495.61,6495.61,0.3117,2058.61
2019-12-27 07-PM,BTCEUR,6480.2,6608.76,6480.2,6592.3,0.3209,2118.4
2019-12-27 06-PM,BTCEUR,6504,6504.03,6480.2,6480.2,0.05725,371.35
2019-12-27 05-PM,BTCEUR,6522.81,6599.09,6504,6504,0.4034,2659.49
2019-12-27 04-PM,BTCEUR,6525.03,6555.56,6502.6,6522.81,0.3192,2092.01
2019-12-27 03-PM,BTCEUR,6465.5,6598.08,6465.5,6525.03,5.584,36480.14
2019-12-27 02-PM,BTCEUR,6463.61,6479.31,6463.61,6465.5,0.01181,76.47
2019-12-27 01-PM,BTCEUR,6574,6708.14,6454.36,6463.61,155.24,1014128.85
2019-12-27 12-PM,BTCEUR,6422.21,6603.76,6401.2,6574,132.55,867205.85
2019-12-27 11-AM,BTCEUR,6480.36,6495.01,6417.72,6422.21,5.157,33247.6
2019-12-27 10-AM,BTCEUR,6526.88,6526.89,6461.6,6480.36,0.05862,381.13
2019-12-27 09-AM,BTCEUR,6480,6526.88,6480,6526.88,0.016,104.11
2019-12-27 08-AM,BTCEUR,6480.01,6526.88,6480,6480,0.04876,316.36
2019-12-27 07-AM,BTCEUR,6529.59,6562.69,6480.01,6480.01,0.3318,2175.88
2019-12-27 06-AM,BTCEUR,6510.96,6532.9,6480.01,6529.59,0.01921,125.36
2019-12-27 05-AM,BTCEUR,6510.95,6556.43,6480.58,6510.96,0.01656,107.71
2019-12-27 04-AM,BTCEUR,6510.94,6562.4,6493,6510.95,0.0142,92.74
2019-12-27 03-AM,BTCEUR,6510.94,6510.94,6510.94,6510.94,0.0,0.0
2019-12-27 02-AM,BTCEUR,6481.65,6549.5,6481.65,6510.94,0.046,300.84
2019-12-27 01-AM,BTCEUR,6501.72,6501.72,6481.65,6481.65,0.03445,223.51
2019-12-27 12-AM,BTCEUR,6495.17,6586.05,6483.86,6501.72,0.3313,2179.87
2019-12-26 11-PM,BTCEUR,6521.45,6521.45,6483.97,6495.17,0.05282,343.17
2019-12-26 10-PM,BTCEUR,6597.93,6597.93,6521.45,6521.45,1.409,9255.37
2019-12-26 09-PM,BTCEUR,6618.8,6618.8,6511.69,6597.93,0.04962,324.9
2019-12-26 08-PM,BTCEUR,6628.81,6670.45,6618.8,6618.8,0.364,2425.41
2019-12-26 07-PM,BTCEUR,6655.37,6717.03,6628.81,6628.81,0.3211,2132.51
2019-12-26 06-PM,BTCEUR,6630.54,6731.95,6630.54,6655.37,0.3294,2216.75
2019-12-26 05-PM,BTCEUR,6609.76,6650.96,6603.86,6630.54,0.04672,309.63
2019-12-26 04-PM,BTCEUR,6596.68,6609.76,6523.82,6609.76,0.1248,822.1
2019-12-26 03-PM,BTCEUR,6520.05,6596.91,6506.5,6596.68,0.4203,2769.08
2019-12-26 02-PM,BTCEUR,6499.51,6520.05,6499.51,6520.05,0.004973,32.43
2019-12-26 01-PM,BTCEUR,6520.02,6579.06,6499.51,6499.51,0.04968,323.37
2019-12-26 12-PM,BTCEUR,6581.25,6581.25,6490.58,6520.02,0.03972,258.92
2019-12-26 11-AM,BTCEUR,6514.61,6602.58,6514.61,6581.25,1.228,8090.71
2019-12-26 10-AM,BTCEUR,6499.98,6514.61,6499.98,6514.61,0.001007,6.56
2019-12-26 09-AM,BTCEUR,6517.91,6523.8,6499.98,6499.98,0.026,169.17
2019-12-26 08-AM,BTCEUR,6507.73,6517.91,6507.73,6517.91,0.001499,9.772
2019-12-26 07-AM,BTCEUR,6496.71,6583.42,6496.71,6507.73,2.213,14565.17
2019-12-26 06-AM,BTCEUR,6496.71,6496.71,6496.71,6496.71,0.0,0.0
2019-12-26 05-AM,BTCEUR,6495.82,6496.71,6480,6496.71,0.0116,75.33
2019-12-26 04-AM,BTCEUR,6495.82,6495.82,6495.82,6495.82,0.0,0.0
2019-12-26 03-AM,BTCEUR,6495.82,6495.82,6495.82,6495.82,0.0,0.0
2019-12-26 02-AM,BTCEUR,6566.86,6566.86,6495.82,6495.82,0.02013,130.84
2019-12-26 01-AM,BTCEUR,6566.86,6566.86,6566.86,6566.86,0.0,0.0
2019-12-26 12-AM,BTCEUR,6499.8,6566.86,6499.8,6566.86,0.007924,51.7
2019-12-25 11-PM,BTCEUR,6571.63,6605.77,6499.75,6499.8,0.3323,2193.06
2019-12-25 10-PM,BTCEUR,6502.1,6614.11,6502.1,6571.63,0.3495,2308.5
2019-12-25 09-PM,BTCEUR,6558.54,6607.69,6502.1,6502.1,2.22,14665.69
2019-12-25 08-PM,BTCEUR,6574.03,6622.2,6502.74,6558.54,0.671,4411.92
2019-12-25 07-PM,BTCEUR,6500.01,6574.03,6486.24,6574.03,0.03561,232.47
2019-12-25 06-PM,BTCEUR,6520.02,6520.02,6500,6500.01,0.04404,286.46
2019-12-25 05-PM,BTCEUR,6548.66,6548.66,6520.02,6520.02,0.3126,2044.43
2019-12-25 04-PM,BTCEUR,6576.26,6581.4,6520.01,6548.66,3.938,25803.31
2019-12-25 03-PM,BTCEUR,6572.89,6576.27,6571,6576.26,0.2201,1446.95
2019-12-25 02-PM,BTCEUR,6585.63,6585.98,6571.01,6572.89,0.3519,2316.8
2019-12-25 01-PM,BTCEUR,6620.02,6620.02,6571.02,6585.63,0.9069,5976.26
2019-12-25 12-PM,BTCEUR,6574.55,6620.02,6571.02,6620.02,0.08163,538.71
2019-12-25 11-AM,BTCEUR,6573.06,6574.55,6573.06,6574.55,0.001583,10.41
2019-12-25 10-AM,BTCEUR,6571.03,6726.14,6571.03,6573.06,0.3122,2097.43
2019-12-25 09-AM,BTCEUR,6716.94,6716.94,6571.03,6571.03,0.002142,14.08
2019-12-25 08-AM,BTCEUR,6571,6716.94,6571,6716.94,2.539,17043.99
2019-12-25 07-AM,BTCEUR,6571,6571,6571,6571,0.0,0.0
2019-12-25 06-AM,BTCEUR,6571,6571,6571,6571,0.0,0.0
2019-12-25 05-AM,BTCEUR,6571.02,6571.02,6571,6571,0.01052,69.11
2019-12-25 04-AM,BTCEUR,6761.98,6761.98,6571.02,6571.02,0.001428,9.382
2019-12-25 03-AM,BTCEUR,6761.98,6761.98,6761.98,6761.98,0.0,0.0
2019-12-25 02-AM,BTCEUR,6571.01,6761.98,6571.01,6761.98,0.2962,2001.94
2019-12-25 01-AM,BTCEUR,6571.01,6571.01,6571.01,6571.01,0.002879,18.92
2019-12-25 12-AM,BTCEUR,6571.01,6571.01,6571.01,6571.01,0.0,0.0
2019-12-24 11-PM,BTCEUR,6571.01,6571.01,6571,6571.01,0.003425,22.5
2019-12-24 10-PM,BTCEUR,6632.89,6632.89,6571,6571.01,0.03262,214.32
2019-12-24 09-PM,BTCEUR,6563.86,6632.89,6541.11,6632.89,0.3528,2332.57
2019-12-24 08-PM,BTCEUR,6597.71,6640.04,6563.86,6563.86,0.007629,50.45
2019-12-24 07-PM,BTCEUR,6502.49,6597.72,6502.49,6597.71,0.04219,277.26
2019-12-24 06-PM,BTCEUR,6580.04,6590.97,6502.49,6502.49,0.55,3616.13
2019-12-24 05-PM,BTCEUR,6580.1,6672.05,6580.04,6580.04,0.3178,2119.06
2019-12-24 04-PM,BTCEUR,6645.62,6645.62,6580,6580.1,0.046,302.7
2019-12-24 03-PM,BTCEUR,6750,6889.84,6577.75,6645.62,4.675,31142.11
2019-12-24 02-PM,BTCEUR,6840.01,6939.84,6700.02,6750,0.4748,3275.34
2019-12-24 01-PM,BTCEUR,6666.66,6933.34,6666.66,6840.01,164.78,1115829.13
2019-12-24 12-PM,BTCEUR,6683.41,6843,6638.82,6666.66,48.85,333635.06
2019-12-24 11-AM,BTCEUR,6678.7,6783.83,6668.22,6683.41,0.3749,2533.63
2019-12-24 10-AM,BTCEUR,6657.67,6678.7,6657.67,6678.7,0.004601,30.73
2019-12-24 09-AM,BTCEUR,6622.28,6728.36,6622.28,6657.67,0.7451,5004.58
2019-12-24 08-AM,BTCEUR,6603.88,6622.28,6544.64,6622.28,0.03186,210.39
2019-12-24 07-AM,BTCEUR,6620.64,6645.97,6603.88,6603.88,0.2408,1594.24
2019-12-24 06-AM,BTCEUR,6656.1,6656.1,6620.64,6620.64,0.001248,8.26
2019-12-24 05-AM,BTCEUR,6608.65,6656.1,6603.8,6656.1,0.04263,283.4
2019-12-24 04-AM,BTCEUR,6596.75,6608.65,6596.75,6608.65,0.01645,108.55
2019-12-24 03-AM,BTCEUR,6668.92,6668.93,6596.75,6596.75,0.3155,2101.57
2019-12-24 02-AM,BTCEUR,6666.71,6668.92,6642.8,6668.92,0.04376,290.72
2019-12-24 01-AM,BTCEUR,6666.71,6666.71,6666.71,6666.71,0.0,0.0
2019-12-24 12-AM,BTCEUR,6683.53,6683.53,6623.61,6666.71,0.04707,313.22
2019-12-23 11-PM,BTCEUR,6645.28,6683.53,6645.28,6683.53,0.2997,2003.01
2019-12-23 10-PM,BTCEUR,6638.59,6645.28,6604.29,6645.28,0.07684,509.81
2019-12-23 09-PM,BTCEUR,6702.2,6772.7,6638.58,6638.59,0.4458,3002.23
2019-12-23 08-PM,BTCEUR,6779.59,6779.59,6702.2,6702.2,0.001958,13.12
2019-12-23 07-PM,BTCEUR,6736.51,6800.01,6700.59,6779.59,0.3191,2168.68
2019-12-23 06-PM,BTCEUR,6737.2,6799.6,6730.5,6736.51,0.4786,3246.88
2019-12-23 05-PM,BTCEUR,6774.64,6876.97,6737.2,6737.2,0.1511,1026.37
2019-12-23 04-PM,BTCEUR,6839,6950.01,6774.64,6774.64,6.99,47422.21
2019-12-23 03-PM,BTCEUR,6825.04,6920.18,6825.04,6839,0.2984,2064.06
2019-12-23 02-PM,BTCEUR,6851.09,6992,6820.99,6825.04,67.62,468309.97
2019-12-23 01-PM,BTCEUR,6835.34,6900,6835.34,6851.09,3.005,20595.75
2019-12-23 12-PM,BTCEUR,6850.74,6856.41,6825.01,6835.34,0.007158,48.99
2019-12-23 11-AM,BTCEUR,6812.67,6925.93,6801.45,6850.74,0.3873,2667.54
2019-12-23 10-AM,BTCEUR,6899.83,6899.83,6812.67,6812.67,0.02937,200.29
2019-12-23 09-AM,BTCEUR,6925.16,6925.16,6834.95,6899.83,0.0753,519.28
2019-12-23 08-AM,BTCEUR,7019.92,7019.92,6817.38,6925.16,0.9593,6642.41
2019-12-23 07-AM,BTCEUR,6783.06,7019.92,6783.06,7019.92,4.739,33014.43
2019-12-23 06-AM,BTCEUR,6860.23,6860.23,6783.06,6783.06,0.05845,397.12
2019-12-23 05-AM,BTCEUR,6860.23,6860.23,6860.23,6860.23,0.0,0.0
2019-12-23 04-AM,BTCEUR,6857.4,6867.52,6848.67,6860.23,0.0138,94.66
2019-12-23 03-AM,BTCEUR,6924.81,6924.81,6857.4,6857.4,0.03231,222.02
2019-12-23 02-AM,BTCEUR,6872.87,6924.81,6872.87,6924.81,0.01476,102.15
2019-12-23 01-AM,BTCEUR,6872.87,6872.87,6872.87,6872.87,0.0,0.0
2019-12-23 12-AM,BTCEUR,6820,6944.29,6819.17,6872.87,0.1325,911.69
2019-12-22 11-PM,BTCEUR,6730.46,6820,6730.46,6820,0.1051,714.35
2019-12-22 10-PM,BTCEUR,6768.17,6768.17,6677.8,6730.46,0.02415,162.06
2019-12-22 09-PM,BTCEUR,6729.99,6793.25,6691.48,6768.17,0.3899,2641.8
2019-12-22 08-PM,BTCEUR,6730,6753.7,6729.38,6729.99,0.03588,241.83
2019-12-22 07-PM,BTCEUR,6693.34,6757.51,6687.4,6730,0.1228,823.66
2019-12-22 06-PM,BTCEUR,6734.49,6744,6629.9,6693.34,0.4806,3236.69
2019-12-22 05-PM,BTCEUR,6540.04,6734.49,6540.04,6734.49,0.8879,5934.61
2019-12-22 04-PM,BTCEUR,6497.75,6651.57,6497.75,6540.04,0.04635,303.4
2019-12-22 03-PM,BTCEUR,6478.2,6733.83,6478.2,6497.75,0.3111,2094.32
2019-12-22 02-PM,BTCEUR,6482.07,6548.05,6477.9,6478.2,0.01623,106.05
2019-12-22 01-PM,BTCEUR,6482.84,6695.97,6477.9,6482.07,0.1953,1268.73
2019-12-22 12-PM,BTCEUR,6571,6571,6477.5,6482.84,0.07776,506.85
2019-12-22 11-AM,BTCEUR,6493,6733.62,6480.2,6571,0.4352,2910.86
2019-12-22 10-AM,BTCEUR,6490.01,6493.79,6490.01,6493,0.007411,48.12
2019-12-22 09-AM,BTCEUR,6456.14,6559.51,6456.14,6490.01,0.01439,93.77
2019-12-22 08-AM,BTCEUR,6456.14,6456.14,6456.14,6456.14,0.0,0.0
2019-12-22 07-AM,BTCEUR,6456.14,6456.14,6456.14,6456.14,0.0,0.0
2019-12-22 06-AM,BTCEUR,6456.14,6456.14,6456.14,6456.14,0.0,0.0
2019-12-22 05-AM,BTCEUR,6572.61,6572.61,6456.14,6456.14,0.00164,10.59
2019-12-22 04-AM,BTCEUR,6572.61,6572.61,6572.61,6572.61,0.0,0.0
2019-12-22 03-AM,BTCEUR,6572.61,6572.61,6572.61,6572.61,0.0,0.0
2019-12-22 02-AM,BTCEUR,6458.69,6729.15,6458.69,6572.61,0.364,2432.61
2019-12-22 01-AM,BTCEUR,6529.41,6529.41,6458.69,6458.69,0.01957,126.69
2019-12-22 12-AM,BTCEUR,6459.31,6552.39,6449.05,6529.41,0.092,594.86
2019-12-21 11-PM,BTCEUR,6450.54,6473.54,6450.54,6459.31,0.01179,76.31
2019-12-21 10-PM,BTCEUR,6559.94,6727.35,6450.54,6450.54,0.3724,2493.02
2019-12-21 09-PM,BTCEUR,6459.42,6562.86,6459.42,6559.94,0.104,679.76
2019-12-21 08-PM,BTCEUR,6465.05,6465.05,6459.42,6459.42,0.008652,55.92
2019-12-21 07-PM,BTCEUR,6512.01,6515,6457.06,6465.05,2.067,13352.97
2019-12-21 06-PM,BTCEUR,6512,6612.44,6512,6512.01,0.009918,64.98
2019-12-21 05-PM,BTCEUR,6550.02,6739.33,6512,6512,0.3909,2615.56
2019-12-21 04-PM,BTCEUR,6739.99,6739.99,6512.01,6550.02,0.03099,202.4
2019-12-21 03-PM,BTCEUR,6590.82,6739.99,6512,6739.99,0.7062,4694.76
2019-12-21 02-PM,BTCEUR,6515.03,6590.82,6515.03,6590.82,0.03902,256.8
2019-12-21 01-PM,BTCEUR,6512,6739.99,6512,6515.03,0.08577,567.07
2019-12-21 12-PM,BTCEUR,6512,6579.99,6512,6512,0.03794,248.11
2019-12-21 11-AM,BTCEUR,6515,6725.88,6512,6512,0.3602,2409.16
2019-12-21 10-AM,BTCEUR,6515,6621.63,6515,6515,0.01068,69.68
2019-12-21 09-AM,BTCEUR,6512,6515,6512,6515,0.005009,32.63
2019-12-21 08-AM,BTCEUR,6698.01,6698.01,6512,6512,0.007568,49.29
2019-12-21 07-AM,BTCEUR,6698.01,6698.01,6698.01,6698.01,0.0,0.0
2019-12-21 06-AM,BTCEUR,6536.2,6698.01,6536.2,6698.01,0.3419,2288.16
2019-12-21 05-AM,BTCEUR,6559.66,6657.45,6523.94,6536.2,0.3448,2281.7
2019-12-21 04-AM,BTCEUR,6600.06,6600.06,6559.66,6559.66,0.00663,43.49
2019-12-21 03-AM,BTCEUR,6613.76,6613.76,6535.85,6600.06,0.2099,1385.2
2019-12-21 02-AM,BTCEUR,6571.7,6613.76,6571.7,6613.76,0.007008,46.33
2019-12-21 01-AM,BTCEUR,6581.29,6619.01,6571.68,6571.7,0.3185,2107.29
2019-12-21 12-AM,BTCEUR,6591.57,6608.92,6490.12,6581.29,0.7112,4695.02
2019-12-20 11-PM,BTCEUR,6508.27,6608.92,6507.52,6591.57,0.3477,2296.47
2019-12-20 10-PM,BTCEUR,6512.25,6616.06,6508.27,6508.27,0.3248,2147.58
2019-12-20 09-PM,BTCEUR,6513.09,6513.09,6501.99,6512.25,0.0485,315.81
2019-12-20 08-PM,BTCEUR,6525,6617.01,6513.09,6513.09,1.36,9000.64
2019-12-20 07-PM,BTCEUR,6554.02,6554.02,6525,6525,0.008127,53.16
2019-12-20 06-PM,BTCEUR,6511.04,6616.63,6511.04,6554.02,0.5427,3583.73
2019-12-20 05-PM,BTCEUR,6501,6612.92,6501,6511.04,0.05185,339.92
2019-12-20 04-PM,BTCEUR,6501.05,6501.06,6501,6501,0.01123,73.03
2019-12-20 03-PM,BTCEUR,6544.99,6544.99,6501.05,6501.05,0.06537,426.2
2019-12-20 02-PM,BTCEUR,6488.15,6545,6488.15,6544.99,0.07067,462.47
2019-12-20 01-PM,BTCEUR,6501,6662,6476.43,6488.15,92.88,614438.31
2019-12-20 12-PM,BTCEUR,6464.74,6501,6464.74,6501,0.01591,103.2
2019-12-20 11-AM,BTCEUR,6537.09,6537.09,6464.73,6464.74,0.03523,227.75
2019-12-20 10-AM,BTCEUR,6441.92,6537.09,6432.08,6537.09,0.566,3693.53
2019-12-20 09-AM,BTCEUR,6452.06,6452.06,6421.96,6441.92,0.03135,201.73
2019-12-20 08-AM,BTCEUR,6437.03,6544.37,6437.03,6452.06,2.234,14596.67
2019-12-20 07-AM,BTCEUR,6421.46,6512.2,6421.46,6437.03,0.00617,40.01
2019-12-20 06-AM,BTCEUR,6421.46,6421.46,6421.46,6421.46,0.0,0.0
2019-12-20 05-AM,BTCEUR,6415.81,6421.46,6415.81,6421.46,0.001153,7.405
2019-12-20 04-AM,BTCEUR,6423.34,6429.18,6415.81,6415.81,0.02646,169.86
2019-12-20 03-AM,BTCEUR,6424.41,6547.97,6411.67,6423.34,0.3137,2052.55
2019-12-20 02-AM,BTCEUR,6537.54,6537.54,6412.02,6424.41,0.01345,86.32
2019-12-20 01-AM,BTCEUR,6443.04,6537.54,6443.04,6537.54,0.3064,2002.83
2019-12-20 12-AM,BTCEUR,6444.39,6444.39,6443.04,6443.04,0.004835,31.15
2019-12-19 11-PM,BTCEUR,6436.61,6459.18,6436.61,6444.39,1.825,11785.12
2019-12-19 10-PM,BTCEUR,6445.91,6445.91,6426.81,6436.61,0.0225,144.7
2019-12-19 09-PM,BTCEUR,6455.38,6457.6,6434.93,6445.91,2.423,15645.22
2019-12-19 08-PM,BTCEUR,6479.92,6479.92,6446.6,6455.38,3.276,21131.84
2019-12-19 07-PM,BTCEUR,6453.28,6479.92,6440.01,6479.92,1.328,8558.02
2019-12-19 06-PM,BTCEUR,6425.69,6453.62,6420.33,6453.28,2.444,15765.98
2019-12-19 05-PM,BTCEUR,6448.11,6448.11,6417.03,6425.69,3.63,23328.01
2019-12-19 04-PM,BTCEUR,6458.2,6465.84,6431.46,6448.11,11.46,73862.7
2019-12-19 03-PM,BTCEUR,6450.01,6570,6411.71,6458.2,34.16,223389.85
2019-12-19 02-PM,BTCEUR,6391.6,6570,6385.95,6450.01,142.19,922543.18
2019-12-19 01-PM,BTCEUR,6523.69,6632.91,6391.6,6391.6,8.204,52794.09
2019-12-19 12-PM,BTCEUR,6420.73,6523.69,6420.73,6523.69,1.078,7027.76
2019-12-19 11-AM,BTCEUR,6473.72,6501.62,6420.73,6420.73,0.4376,2840.45
2019-12-19 10-AM,BTCEUR,6390.95,6569.8,6390.95,6473.72,0.2035,1317.52
2019-12-19 09-AM,BTCEUR,6485.65,6485.65,6356.27,6390.95,0.2344,1499.47
2019-12-19 08-AM,BTCEUR,6607.42,6607.42,6485.65,6485.65,0.4987,3267.27
2019-12-19 07-AM,BTCEUR,6486.88,6607.42,6486.88,6607.42,0.1518,1002.97
2019-12-19 06-AM,BTCEUR,6486.88,6486.88,6486.88,6486.88,0.0,0.0
2019-12-19 05-AM,BTCEUR,6486.88,6486.88,6486.88,6486.88,0.002135,13.85
2019-12-19 04-AM,BTCEUR,6486.88,6486.88,6486.88,6486.88,0.0009222,5.982
2019-12-19 03-AM,BTCEUR,6486.88,6486.88,6486.88,6486.88,0.0009265,6.01
2019-12-19 02-AM,BTCEUR,6516.45,6516.45,6486.88,6486.88,0.002448,15.88
2019-12-19 01-AM,BTCEUR,6604.44,6749.16,6516.45,6516.45,0.3131,2108.68
2019-12-19 12-AM,BTCEUR,6590.85,6604.44,6575.58,6604.44,0.0299,197.46
2019-12-18 11-PM,BTCEUR,6699,6699,6590.85,6590.85,0.341,2284.12
2019-12-18 10-PM,BTCEUR,6490.52,6699,6490.52,6699,1.201,8042.76
2019-12-18 09-PM,BTCEUR,6485.66,6490.52,6485.66,6490.52,0.008636,56.04
2019-12-18 08-PM,BTCEUR,6244.7,6619.01,6244.7,6485.66,0.3611,2352.07
2019-12-18 07-PM,BTCEUR,6185.24,6253.9,6185.24,6244.7,0.02046,127.66
2019-12-18 06-PM,BTCEUR,6195.28,6424.52,6185.24,6185.24,0.3208,2058.27
2019-12-18 05-PM,BTCEUR,6202.74,6449.96,6184.56,6195.28,0.1835,1167.88
2019-12-18 04-PM,BTCEUR,6413.23,6413.23,6202.74,6202.74,0.0495,307.2
2019-12-18 03-PM,BTCEUR,6250,6413.23,6061.09,6413.23,81.49,507121.38
2019-12-18 02-PM,BTCEUR,6123.31,6250.02,6123.31,6250,4.347,27170.96
2019-12-18 01-PM,BTCEUR,6052.75,6144.04,5900.17,6123.31,0.5321,3234.19
2019-12-18 12-PM,BTCEUR,6110.23,6194.4,6052.74,6052.75,10.37,63389.43
2019-12-18 11-AM,BTCEUR,5995.73,6110.24,5995.73,6110.23,0.03566,217.0
2019-12-18 10-AM,BTCEUR,6186.99,6186.99,5982.34,5995.73,0.7872,4863.86
2019-12-18 09-AM,BTCEUR,6192.99,6192.99,5975.01,6186.99,0.3311,2046.33
2019-12-18 08-AM,BTCEUR,5960.31,6204.1,5960.31,6192.99,1.179,7299.42
2019-12-18 07-AM,BTCEUR,6009.6,6009.75,5947.45,5960.31,0.1911,1141.99
2019-12-18 06-AM,BTCEUR,6047.45,6047.45,6009.59,6009.6,0.1458,876.66
2019-12-18 05-AM,BTCEUR,6047.45,6047.45,6047.45,6047.45,0.0,0.0
2019-12-18 04-AM,BTCEUR,6036.72,6047.45,6036.72,6047.45,0.02933,177.34
2019-12-18 03-AM,BTCEUR,6036.72,6036.72,6036.72,6036.72,0.0,0.0
2019-12-18 02-AM,BTCEUR,6126.25,6126.25,6036.72,6036.72,0.001047,6.319
2019-12-18 01-AM,BTCEUR,5960.38,6126.25,5960.38,6126.25,0.01662,101.85
2019-12-18 12-AM,BTCEUR,5950.26,5960.38,5950.26,5960.38,0.002474,14.74
2019-12-17 11-PM,BTCEUR,5985.01,6160.2,5924.59,5950.26,0.4491,2738.18
2019-12-17 10-PM,BTCEUR,5990.02,6150,5952.05,5985.01,1.248,7452.82
2019-12-17 09-PM,BTCEUR,6005.11,6149.97,5990.02,5990.02,0.4632,2830.87
2019-12-17 08-PM,BTCEUR,6005.11,6005.11,6005.11,6005.11,0.002077,12.47
2019-12-17 07-PM,BTCEUR,6044.8,6044.8,6005.11,6005.11,0.3215,1943.08
2019-12-17 06-PM,BTCEUR,6027.3,6271,6027.3,6044.8,1.021,6334.7
2019-12-17 05-PM,BTCEUR,6068,6306.5,6027.3,6027.3,2.008,12119.03
2019-12-17 04-PM,BTCEUR,6393.43,6393.43,6068,6068,0.05713,346.65
2019-12-17 03-PM,BTCEUR,6123.95,6429.87,6074.19,6393.43,0.9678,6069.6
2019-12-17 02-PM,BTCEUR,6373.7,6433.78,6046.9,6123.95,50.12,317800.48
2019-12-17 01-PM,BTCEUR,6233.61,6406.31,6210.02,6373.7,29.15,185395.51
2019-12-17 12-PM,BTCEUR,6350.47,6467.93,6233.61,6233.61,0.3114,2013.49
2019-12-17 11-AM,BTCEUR,6209.3,6350.48,6209.3,6350.47,0.003232,20.52
